property_id,city,price,month,year,surface_total,surface_covered,rooms,bedrooms,bathrooms,property_type,operation_type,lat,lon,title,description,date,price_per_m2,bathrooms,has_balcony,has_gym,has_pool,has_security,has_parking,is_remodeled,has_elevator,has_storage,has_view,has_bbq,is_exterior,has_garden,has_playground,has_social_areas,near_park,near_transport,near_shopping,near_schools,near_restaurants,bedrooms,parking,floor,area,deposits,count_amenity_restaurant,dist_amenity_restaurant,density_amenity_restaurant,count_shop_supermarket,dist_shop_supermarket,density_shop_supermarket,count_amenity_pharmacy,dist_amenity_pharmacy,density_amenity_pharmacy,count_amenity_bank,dist_amenity_bank,density_amenity_bank,count_amenity_marketplace,dist_amenity_marketplace,density_amenity_marketplace,count_highway_bus_stop,dist_highway_bus_stop,density_highway_bus_stop,count_amenity_bicycle_parking,dist_amenity_bicycle_parking,density_amenity_bicycle_parking,count_amenity_school,dist_amenity_school,density_amenity_school,count_leisure_park,dist_leisure_park,density_leisure_park,count_amenity_place_of_worship,dist_amenity_place_of_worship,density_amenity_place_of_worship,count_shop_mall,dist_shop_mall,density_shop_mall,count_leisure_fitness_centre,dist_leisure_fitness_centre,density_leisure_fitness_centre,count_amenity_police,dist_amenity_police,density_amenity_police,count_public_transport_platform,dist_public_transport_platform,density_public_transport_platform,count_amenity_hospital,dist_amenity_hospital,density_amenity_hospital,count_amenity_university,dist_amenity_university,density_amenity_university,count_amenity_library,dist_amenity_library,density_amenity_library,count_amenity_cultural_centre,dist_amenity_cultural_centre,density_amenity_cultural_centre,count_public_transport_station,dist_public_transport_station,density_public_transport_station,count_amenity_fire_station,dist_amenity_fire_station,density_amenity_fire_station,count_amenity_bus_station,dist_amenity_bus_station,density_amenity_bus_station,count_highway_primary,dist_highway_primary,density_highway_primary,count_highway_secondary,dist_highway_secondary,density_highway_secondary,count_highway_trunk,dist_highway_trunk,density_highway_trunk,count_natural_water,dist_natural_water,density_natural_water,count_landuse_commercial,dist_landuse_commercial,density_landuse_commercial,count_landuse_retail,dist_landuse_retail,density_landuse_retail,dist_amenity_restaurant_score,dist_shop_supermarket_score,dist_amenity_pharmacy_score,dist_amenity_bank_score,dist_amenity_marketplace_score,dist_amenity_school_score,dist_leisure_park_score,dist_shop_mall_score,dist_amenity_police_score,dist_amenity_hospital_score,dist_amenity_university_score,dist_amenity_library_score,dist_highway_primary_score,dist_highway_secondary_score,dist_highway_trunk_score,dist_natural_water_score,dist_landuse_commercial_score,dist_landuse_retail_score
79f8d17b3d8df46d5fbb952a,Bogotá D.C,559000000.0,5,2019,102.0,102.0,3.0,3,2.0,Apartamento,Venta,4.708,-74.031,apartamento en en bogota bella suiza usaqun,apartamento en bella suiza rodeado de parques rboles edificios y con sello pet friendly una buena opcin para vivir te presentamos este iluminado y confortable apartamento sala comedor con balcn exterior piso 5 cocina abierta tres habitaciones estudio dos baos puerta de seguridad dos parqueaderos en lnea y un deposito el edificio cuenta con terraza comunal y parqueadero de visitantes vas de acceso cra 9 cra 7 calle 134 calle 127 agende su cita,2019-05-01,5480392.156862745,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5,0,0,4224,0.003734808624284572,4222.62072407312,1404,0.0013015616005403884,1403.482092072699,1285,0.004315593041517632,1284.576207395464,796,0.00466616164422022,795.7428502422001,84,0.009863047071266435,83.96834596768338,2222,0.0019107106662069895,2221.1529367676007,151,0.005110710205045432,150.95208144571922,922,0.0023513723758611144,921.8115015551373,3025,0.0008126042702336103,3024.4086561971462,548,0.0032097157039209564,547.8993668581866,191,0.007322946605022411,190.96814649749365,224,0.0055714917436824165,223.96774226807585,168,0.0021115251668009072,167.9653286859064,1697,0.0019107106662069895,1696.665409670227,141,0.0038137689101477236,140.98781739972634,177,0.0014865656426810588,176.9844261585352,74,0.002270679530447888,73.9924258164324,0,1000,0,194,0.018742668143567953,193.98065971836263,17,0.022182665355853247,16.998312931354366,196,0.01972585167185141,195.981460887987,3237,0.0016543792539600566,3234.551837222245,3946,0.0049095815096561685,3942.805250346807,1394,0.02201046308008977,1392.7882206752738,315,0.01289354196177299,314.7072766774926,316,0.009162447168742727,315.67434218225105,101,0.014816431334161587,100.89577784946226,0.9999850609886801,0.9999947937807027,0.9999827379258182,0.9999813357017856,0.9999605493681286,0.9999952972773641,0.9999983747941009,0.9999853543212891,0.9999957769675004,0.9999961862456346,0.9999985134365673,0.9999977293256256,0.9999834564811528,0.9999509065951843,0.9997799438045869,0.9998710812025816,0.9999083839225872,0.99985185763607
63232bcdcd64d999e8491ac7,Bogotá D.C,450000000.0,2,2021,,67.0,1.0,1,2.0,Apartamento,Venta,4.691,-74.042,apartamento en en bogota santa paula cod vpad5097,en pads te presentamos en un acogedor apartamento ubicado en santa paula un barrio residencial del norte de la ciudad donde tendrs todo lo que necesitas a pocos pasos buenos accesos oficinas y los mejores restaurantes sin duda es el apartamento ideal para una joven pareja que desee vivir con tranquilidad en un sitio realmente acogedor el apartamento cuenta con un rea social amplia integrada por la sala su cocina abierta estilo americano y un balcn que te brindar tranquilidad y mucha luz all encontrars el bao social cuenta con una habitacin con bao privado y vestier el edificio posee una gran terraza que podrs utilizar para tu ejercicio y en reuniones familiares visita nuestra pgina web para mayor informacin cdigo 5097,2021-02-01,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4224,0.0015401761003192823,4222.851225186818,1404,0.0036414115312571643,1403.54198177961,1285,0.002999560776177797,1284.6350589518718,796,0.003447577034676241,795.7881191076958,84,0.005055392408106514,83.97372129210633,2222,0.00238520072531006,2221.2680650400516,151,0.0032706406864666535,150.9609510597978,922,0.0093088224905208,921.832254970419,3025,0.0016786338552542438,3024.4713353515253,548,0.005626925253629464,547.9124792808626,191,0.004484495610441121,190.97142681296015,224,0.002385932406836483,223.97284805273688,168,0.009420442353202642,167.97021059705204,1697,0.00238520072531006,1696.7127164648475,141,0.00847897509136217,140.98976311242893,177,0.007095291202621219,176.98743814331448,74,0.009001366461271738,73.993596945699,0,1000,0,194,0.003183451003237643,193.98367846520858,17,0.036976117187855914,16.998488584725337,196,0.003183451003237643,195.98436272686507,3237,0.002102489454217291,3234.824393044556,3946,0.002170819138274666,3943.291471033952,1394,0.013966259472277533,1392.9454864032384,315,0.0027365957556829096,314.7387118536283,316,0.006210183650271405,315.7150807389952,101,0.020836583599527374,100.90966453896891,0.9999938393335528,0.99998543456603,0.9999880019008515,0.9999862098820312,0.9999797788392712,0.9999813827016293,0.9999966427435607,0.9999910310892213,0.9999811594702659,0.999991521096801,0.9999929047591403,0.9999909987145625,0.9999789755474946,0.9999782922798527,0.9998603569081937,0.9999726347913183,0.9999379020198959,0.9997916775712817
2d1770b89cb52544d644691c,Bogotá D.C,500000000.0,7,2020,,,3.0,3,,Apartamento,Venta,4.7186238,-74.0375995,apto en cedritos usaquen,codigo 2725fr070 excelente apto con una distribucion interna de sala comedor cocina integral tipo americano zona de ropas bano auxiliar completo dos habitaciones auxiliares estudio habitacion principal con su bano privado destacando que el apto es esquinero 2 balcones con buena iluminacion natural el conjunto cuenta con porteria las 24 horas circuito cerrado puestos de parqueadero para visitantes salon comunal gimnasio sala de juegos zonas humedas ademas de encoentrarse cerca a importantes vias de acceso como la calle 140 la carrera 19 zona totalmente residencial comercios cercanos,2020-07-01,,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4224,0.0007828817854569723,4222.587628787229,1404,0.0016406219918016546,1403.4869353154277,1285,0.00210005338026859,1284.5763442370426,796,0.0015629358656060988,795.7357566480456,84,0.01738268542343264,83.96732146625948,2222,0.0013840825408899385,2221.1473490440976,151,0.006303856676666307,150.95041375443702,922,0.003708308188374588,921.8124980009882,3025,0.0032906217345643053,3024.4178089059724,548,0.0032258572721104014,547.8991033058439,191,0.0013300179134089075,190.96847294445274,224,0.001533347922033899,223.9675279278814,168,0.009501524330864212,167.96467316491479,1697,0.0013840825408899385,1696.6620287754236,141,0.00868743789905368,140.98750980428198,177,0.008601157120409472,176.9834631644506,74,0.01023760239997318,73.9921333119956,0,1000,0,194,0.014057571143960411,193.9802985709936,17,0.009828624465304508,16.998344459511696,196,0.013540098815003359,195.98116145136936,3237,0.00392411672085207,3234.511615768392,3946,0.0031876962273576876,3942.7705482805986,1394,0.013751674950618666,1392.8033994505354,315,0.005650603847376611,314.7135974690897,316,0.0020820560991447732,315.6740332762773,101,0.002312767322929022,100.89554740281733,0.9999968684826646,0.9999934375550987,0.999991599857042,0.9999937482956216,0.9999304740924941,0.999992583438629,0.9999934187998434,0.9999973399712491,0.9999809973124473,0.9999913126375719,0.999991398916859,0.9999897625024073,0.9999607603726002,0.9999681240538347,0.99986250215875,0.9999434971542781,0.9999791798724952,0.9999768728616477
e988b8d5fcfcfeeb01ac64e1,Bogotá D.C,1200000000.0,11,2020,,,3.0,3,,Apartamento,Venta,4.7038191,-74.0409831,apartamento la carolina,codigo 3096fr831 para remodelar apartamento exterior de 230 mts 2 ubicado en la carolina 3 habitaciones con bano principal con jacuzzie 2salas 2 estudios excelente luz natural 3 parqueos propios vias de acceso calle 127 carrera 15 cc unicentro,2020-11-01,,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,0,4224,0.0011493153788233298,4222.749484719136,1404,0.0005729327098311801,1403.524730295656,1285,0.0005384656442188199,1284.615600151334,796,0.0012841068686049986,795.7682499468881,84,0.011740167530755954,83.97116166436814,2222,0.0011970660173883736,2221.225404537508,151,0.0032586113867676407,150.9568739342207,922,0.003608304768170627,921.8254780709182,3025,0.0019256655291126623,3024.455280202197,548,0.005382948984520611,547.9078073010908,191,3.0830134221180145e-05,190.97059713665632,224,0.0020263310612974902,223.97102278701172,168,0.00842579210341615,167.96804370591184,1697,0.001216676916843433,1696.693744269,141,0.0006056222750193521,140.98893204209494,177,0.010252442435344471,176.98571243758403,74,0.010776177985261185,73.99298133600124,0,1000,0,194,0.013228193981415146,193.98235842015328,17,0.024135647108997117,16.99844182358362,196,0.013228193981415146,195.98313212771748,3237,4.12954261836378e-05,3234.7371500849104,3946,0.001724769003643852,3943.1006952454736,1394,0.012874447858056835,1392.903836104526,315,0.009546008538377811,314.7319323691247,316,0.011929221115399558,315.69994856374205,101,0.016823667831363225,100.9043454844048,0.9999954027596195,0.9999977082744127,0.9999978461420621,0.9999948635989083,0.999953041535078,0.9999927834425427,0.9999961486837744,0.9999999383397353,0.9999831486997643,0.9999993943780918,0.9999897476626762,0.9999892239381395,0.9999995870459086,0.9999827526074413,0.9998712720944266,0.9999045490263744,0.9998807220177803,0.9998317916205055
2bde97fb416254d5c66d7312,Bogotá D.C,407000000.0,6,2021,,,3.0,3,,Apartamento,Venta,4.6813284,-74.11209,apartamento en ed arrayanes de normandia engativa,apartamento en de 83 m2 con vista exterior ubicado en un 4to piso acceso por ascensor parqueadero propio cubierto y deposito consta de 3 habitaciones 2 banos sala comedor balcon 3 m2 cocina integral y zona de lavanderia tiene piso laminado en habitaciones y zona social y ceramico en banos y cocina el edificio arrayanes de normandia cuenta con salon comunal zona para ninos gimnasio sauna terraza bbq y vigilancia privada las 24 horas cerca a centro comercial nuestro bogota cerca a almacenes de cadena como exito justo bueno ara y d1 cerca a colegios la estancia san isidro labrador ied y los monjes sede b cerca a universidad libre sede el bosque cerca a estacion de transmilenio portal el dorado vias de acceso por la transversal 85 y calle 63,2021-06-01,,2,1,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,3,0,0,83,0,4224,0.0017435688257157987,4222.9300379159395,1404,0.0023831377068975804,1403.6361536584536,1285,0.0013462399971708096,1284.6816953199345,796,0.005984237512002305,795.801863400669,84,0.011723729415172574,83.97672433661148,2222,0.0008441729325206663,2221.4447682208483,151,0.004964222503072036,150.96359320483356,922,0.004424779122161442,921.8707609078003,3025,0.0008627622905537474,3024.59278247671,548,0.0031388475114298786,547.9284374586562,191,0.003999818872150787,190.97314317473482,224,0.010204456568083053,223.97284926510474,168,0.0037645274882727097,167.97683298875023,1697,0.0022179720038761046,1696.7882253073797,141,0.011107349800918683,140.99068788274388,177,0.015698438361181358,176.98717332675685,74,0.01800249284349344,73.9945024301891,0,1000,0,194,0.00780123203411428,193.98730928617692,17,0.022156790642362586,16.998902553001937,196,0.00780123203411428,195.98727870362416,3237,0.0035627577348008367,3234.7031267384536,3946,0.00030684747212956034,3943.481251724407,1394,0.010218266538401959,1393.127192371404,315,0.008664449947349275,314.79766649344356,316,0.005295825073584194,315.8055471894801,101,0.010248038562086339,100.93537520086002,0.9999930257733374,0.9999904675400411,0.9999946150690091,0.9999760636229158,0.9999531072813695,0.9999911505200696,0.9999982744783964,0.9999920004262495,0.9999924710017096,0.9999888927735711,0.9999843018080758,0.9999819978312403,0.9999643736919309,0.9999969315346943,0.9998978277748464,0.9999133630071453,0.999947044553692,0.9998975301155324
046e5639038043223c3d2693,Bogotá D.C,1400000000.0,4,2020,,,5.0,5,,Apartamento,Venta,4.7161471985,-74.0476638079,apartamento para en la calleja,homes n bricks te presenta este inmueble muchas mas opciones en www homesnbricks com excelente apartamento en el sector de la calleja cuenta con zona social muy iluminada vista panoramica cuenta con 1 balcon y 2 terrazas sala comedor independientes chimenea estudio hall de habitaciones las habitaciones cada una con su bano habitacion principal con walk in closet jacuzzi bano social cocina con barra tipo americana comedor auxiliar cuarto y bano del servicio zona de lavanderia pisos en madera 2 parqueaderos en linea y 1 independiente visitanos,2020-04-01,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,4224,0.0029650230724046957,4222.688641046482,1404,0.0009388817832195204,1403.523922011555,1285,0.0015709914406051115,1284.608889422822,796,0.002060291794939018,795.7551176750278,84,0.01119826639312227,83.96949933154562,2222,0.0011825212310426169,2221.208922359449,151,0.003140185899692012,150.9541141878746,922,0.0013032883877590797,921.8247938149973,3025,0.0005453294188485155,3024.4593885614386,548,0.002653654035199813,547.9062811508688,191,0.005069480593550699,190.97045999077707,224,0.0051021863110578295,223.97003053885578,168,0.004539726785036749,167.96692129428322,1697,0.008218558253139462,1696.6859016136427,141,0.000530721496904297,140.98837441153069,177,0.015940983849902477,176.9843590063638,74,0.016714843207602362,73.99255741580215,0,1000,0,194,0.00490624299812141,193.98169846038917,17,0.013710335313582102,16.998459342111392,196,0.00490624299812141,195.98254398273855,3237,0.001535180609440856,3234.647931560864,3946,0.00015071801815405895,3943.001485344419,1394,0.004223845989714947,1392.9058798496308,315,0.004291502762950544,314.73661207878183,316,0.005293498252073049,315.6960932634102,101,0.00951918925726946,100.90298315788407,0.9999881400483706,0.9999962444869711,0.9999937160737256,0.9999917589007364,0.9999552089407564,0.9999973934300187,0.9999989093423518,0.9999898611416104,0.9999909206288656,0.9999994692787847,0.9999840592702611,0.9999832854361738,0.99998464842958,0.9999984928220901,0.9999577633241149,0.999957086813991,0.9999470678194434,0.9999048171680612
7374a81f969be09f590f1e27,Bogotá D.C,450000000.0,10,2020,,,,4,3.0,Apartamento,Venta,4.7156248166,-74.0765413667,apartamento en bogota calatrava,santa maria de calatrava conjunto cerrado con excelente vista panoramica cuatro habitaciones habitaciones principal con bano privado y vestier cuarto y bano de servicio cocina cerrada a gas natural luz y ventilacion natural sala comedor con chimenea pisos laminados dos parqueaderos en sotano cubiertos independientes deposito de zonas comunes cuenta con salon social salon de juegos infantil gimnasio zona de bbq vigilancia 24 horas parqueadero de visitantes disfrute de una excelente vista informes claudia morales XX,2020-10-01,,0,0,1,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4224,0.003490845878243574,4222.787505255357,1404,0.0035041297547120397,1403.5827452399467,1285,0.0034744317183304264,1284.6490526349203,796,0.005587205127165155,795.7721537462057,84,0.020808004127590513,83.97185835775332,2222,0.0003799462852362558,2221.3046851002146,151,0.010164518629053324,150.95714839918043,922,0.0005147721679001784,921.8460809360679,3025,0.0009033536134540265,3024.529974853963,548,0.002428885503101625,547.9167705221078,191,0.0048498387487457524,190.97243737762392,224,0.0036148823473311,223.9719296612709,168,0.01055880006024737,167.97033003317156,1697,0.0003799462852362558,1696.7251813966086,141,0.017533949531370274,140.98923055834084,177,0.0014811366850241545,176.98487749706544,74,0.02160365936948596,73.99305471524507,0,1000,0,194,0.0051183236531642425,193.98368560053282,17,0.027043914437244805,16.99866467272533,196,0.0051183236531642425,195.9844139302711,3237,0.003205644761770524,3234.697177955101,3946,0.004479453221240231,3943.2149886778525,1394,0.0001384346411593602,1393.0294734353092,315,0.008027655088362865,314.7790789418921,316,0.008286483532551226,315.734078314582,101,0.018143725515273733,100.91707461018514,0.9999860368114604,0.9999859836774413,0.9999861024662708,0.9999776516789499,0.9999167749104817,0.9999989704567241,0.9999981932960372,0.9999903004165854,0.999978882845823,0.9999824663579026,0.9999985188655087,0.9999783968073386,0.9999679445799652,0.9999552074742478,0.999998615655505,0.9999197298929238,0.9999171420306865,0.9998185956583531
d39436a531147a26a321ffb0,Bogotá D.C,390000000.0,6,2019,74.0,74.0,3.0,3,2.0,Apartamento,Venta,4.705,-74.03,apartamento en en bogota bella suiza,excelente apartamento remodelado para en bella suiza de 74 m2 tres alcobas dos baos sala comedor cocina abierta a gas con espacio para lavadora interior muy iluminado un garaje ascensor por torre saln comunal gimnasio portera planta elctrica estrato 5,2019-06-01,5270270.27027027,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,4224,0.0030734704033075957,4222.634290722237,1404,0.0013135834118925124,1403.4825427960238,1285,0.005259439073703524,1284.5775371127152,796,0.002638345028611396,795.7455087067112,84,0.006895063272370827,83.96872043090907,2222,0.0017640438656742515,2221.156968385624,151,0.008259743264773219,150.95265372248946,922,0.002015863869410358,921.8118596524112,3025,0.000806545900739288,3024.40830845228,548,0.0012283631588365417,547.8997643891489,191,0.009867356707846352,190.96813721799057,224,0.008579890456756736,223.96788981316416,168,0.0024545446390431686,167.9656081555372,1697,0.0018011927520412041,1696.6674321604928,141,0.00659915398365538,140.98792601761178,177,0.004637205776113108,176.98472581183117,74,0.005406346782256171,73.99252261955345,0,1000,0,194,0.016465503610274972,193.9808251083672,17,0.02532141469763994,16.99831158288471,196,0.017514783018351958,195.9816076882925,3237,0.001308369538587166,3234.561852802818,3946,0.003013626257517697,3942.824792947127,1394,0.023487305919535798,1392.7887367533235,315,0.015315578630155827,314.7067577941355,316,0.006732322667548842,315.6755902896782,101,0.017902062380631044,100.89625073593213,0.9999877062695245,0.9999947456939604,0.9999789626862831,0.9999894467312582,0.9999724205075599,0.999995968288516,0.9999983869108006,0.9999802656760356,0.9999950909348209,0.9999934008895648,0.9999953628157275,0.9999945936824461,0.9999869164757951,0.9999698646455918,0.9997651820932046,0.9998468676668014,0.9999326813054362,0.999821011418841
301a820de7bf02ace468a2c1,Bogotá D.C,550000000.0,8,2019,130.0,,,3,2.0,Casa,Venta,4.6999998093,-74.0920028687,vende casa c84 suba rincon,casa lote garaje para 3 carros 1 apartamento independiente 2 habitaciones sala cocina patio de ropas 1 bano 1 apartamento 1 habitacion comedor cocina bano y local con bano contactenos cel X tel X,2019-08-01,4230769.230769231,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4224,0.0005180557690485368,4222.918607436667,1404,0.0015220792259427493,1403.6260029181462,1285,0.0010469498623459958,1284.684018604256,796,0.0024966888216641013,795.7972708882498,84,0.013344785889482283,83.97515030774916,2222,0.0016126030415959587,2221.393163725886,151,0.0030620305856330333,150.9621801039145,922,0.00047694295073312894,921.8626628102095,3025,0.000969925677516765,3024.574461400822,548,0.0012285600437891813,547.9260969419925,191,0.003287975343113492,190.9737943266196,224,0.0011473135772584572,223.97407639679255,168,0.007892345785508445,167.9742158801543,1697,0.005888887832765811,1696.7634924648728,141,0.0027544451465434687,140.99040275749454,177,0.0026287966325240345,176.98657493592833,74,0.001661372039595621,73.993916251941,0,1000,0,194,0.002744814340866622,193.98594489140595,17,0.016853311485571284,16.998813661108915,196,0.002744814340866622,195.98643470680486,3237,0.008834489866239468,3234.784988310691,3946,0.00015213062646510881,3943.4695062104765,1394,0.0025556708223010275,1393.1222734940418,315,0.003758709612080205,314.7993283605123,316,0.0031219122494159394,315.7713658373381,101,0.016290919596092298,100.92835625913877,0.9999979277812179,0.9999939117201636,0.9999958122180882,0.9999900133444476,0.9999466237056229,0.9999990461150086,0.9999980601524079,0.9999934240925566,0.9999842155575817,0.9999972455624403,0.999997371210278,0.9999983386307206,0.9999116629054693,0.9999984786960496,0.9999744439449056,0.9999624143166158,0.9999687818521089,0.9998371173391224
4729e2de8f806c097679fa09,Bogotá D.C,900000000.0,6,2021,,,4.0,4,,Casa,Venta,4.6394378094,-74.0778721618,casa galerias empresas vivienda,casa galerias empresas vivienda en id zona X zona galer u00edas id ciudad 794 id empresa null location id 13 bogota d c cundinamarca,2021-06-01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4224,0.0018701476162311572,4223.131153780396,1404,0.00207873824351296,1403.6098550460797,1285,0.001693075993499447,1284.6796780760692,796,0.0033324886948418644,795.8370599932293,84,0.0057481365531648594,83.98146083650222,2222,0.0014451103576886427,2221.4354518731334,151,0.002535767721092734,150.97370717164543,922,0.0035372949084449914,921.8649102670809,3025,0.0011718896151556393,3024.5433661553557,548,0.002563271519662041,547.9299936458789,191,0.003977435474012587,190.97429250997703,224,0.0031382493971865606,223.9742885829231,168,0.00401725485245142,167.97920617236883,1697,0.0014451103576886427,1696.7900353012437,141,0.0023071657008119496,140.99230900773472,177,0.002281483276464076,176.9933028554005,74,0.006367585337744823,73.99617018527194,0,1000,0,194,0.0021278022941276275,193.9890358697611,17,0.017669509205503624,16.998775763821598,196,0.0021278022941276275,195.9889252626666,3237,0.009700164954790778,3234.813595116737,3946,0.0029514453901745403,3943.71305166765,1394,0.0010965005306237997,1393.0833982257736,315,0.0014543310767506591,314.7679585320367,316,0.010363369211651178,315.7964201797108,101,0.002554936806693002,100.93289060955323,0.999992519465494,0.9999916851161638,0.9999932277418897,0.999986670222906,0.9999770079824323,0.9999929254602327,0.999997656226263,0.9999920451923315,0.9999919655548479,0.9999976928396223,0.9999977185219286,0.9999936324552082,0.9999030077588595,0.9999704864171756,0.9999890351149239,0.9999854569007374,0.9998963770467127,0.9999744512846865
8563e3fe40d54734e61a56ba,Bogotá D.C,470000000.0,6,2021,,,3.0,3,,Apartamento,Venta,4.642992,-74.087074,apartamento en rafael nunez rah co X,rentahouse vende apartamento en bogota d c aprovecha este inmueble de 80 m2 en excelente estado soy carolina solano contactame y con mucho gusto te amplio la informacion,2021-06-01,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,4224,0.0031470211327558344,4223.122951601934,1404,0.00043475424091994684,1403.6250155685136,1285,0.0035842042199050418,1284.6884815660687,796,0.003887390332862502,795.837605976178,84,0.014740651904511813,83.98153209728255,2222,0.0021863366918174853,2221.4590292822513,151,0.0036018432642165935,150.9737376426321,922,0.004036056813304262,921.8702919088252,3025,0.0005749329421567273,3024.5654657715827,548,0.0067134047852054814,547.9319013419542,191,0.011380731567435838,190.9747432726855,224,0.012077598519568022,223.97448594708197,168,0.004757810426024865,167.97980618781492,1697,0.0021863366918174853,1696.7981573559514,141,0.008682419937430234,140.99231548415938,177,0.0008503898074549882,176.9925331892704,74,0.005446459291137404,73.99612889927882,0,1000,0,194,0.008014426907143157,193.989471865812,17,0.025171133991345834,16.998836479676076,196,0.008014426907143157,195.9892624829036,3237,0.007662387771552009,3234.8386427599944,3946,0.0013382225583848184,3943.752046812683,1394,0.007819222542112775,1393.1259045316326,315,0.005551910273047362,314.7777661646045,316,0.011158783941356642,315.80828725905127,101,0.00990606855619849,100.93602638170182,0.9999874120739269,0.9999982609860604,0.9999856633886617,0.9999844506804537,0.9999410408687661,0.9999919279515319,0.9999988501354379,0.9999772390549374,0.9999904844696942,0.9999913176554464,0.9999991496109157,0.9999945535703726,0.9999233819930533,0.9999866179534976,0.999921813888125,0.9999444839794691,0.999888424611043,0.9999009491264854
2985b9f1daa013cb12e95e19,Bogotá D.C,355000000.0,6,2021,,,3.0,3,,Apartamento,Venta,4.7241344583,-74.1336071491,apartamento en gran granada bogota,se vende apartamento de 84m2 ubicado en un excelente sector residencial consta de 3 alcobas con closet 2 banos sala comedor balcon cocina integral tipo americano zona de lavanderia zona de estudio deposito y parqueadero cubierto el conjunto cuenta con vigilancia 247 parque infantil y zonas verdes cerca al comercio de la zona como supermercados d1 centro comercial ronda del rio parque de la florida colsubsidio etc el sector cuenta con buen transporte publico y esta cerca al a v 80 y puente guaduas,2021-06-01,,2,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,3,0,0,84,0,4224,0.0008332754722243608,4222.394367755745,1404,0.0006103538674949889,1403.511190575138,1285,0.001449536019188748,1284.5454258206296,796,0.013401587881692722,795.6979396102522,84,0.020389826232083096,83.96543648406414,2222,0.001148537400919608,2221.2066053942017,151,0.013617569569967423,150.94293524358733,922,0.002663062265305329,921.8277617650581,3025,7.210944126004266e-05,3024.472353159517,548,0.010969753493535917,547.8997416878478,191,0.000976907565999711,190.96388342059802,224,0.012170489106083768,223.96038299269182,168,0.010593164610497745,167.9664928570645,1697,0.001148537400919608,1696.694939785111,141,0.010465032333207154,140.98624776906118,177,0.02366226791065128,176.98000255131905,74,0.0205343027510295,73.99182175869822,0,1000,0,194,0.01675090037558347,193.98076500237315,17,0.01622201173187364,16.99856883062235,196,0.0099280524269699,195.98103195017524,3237,0.027803718158600096,3233.864549371823,3946,0.00825575047950447,3942.3320177901987,1394,0.0077663449724815195,1392.7733100984174,315,0.0031534179202408687,314.76179557932693,316,0.013234778855759341,315.71210910294053,101,0.013580978927325781,100.91166217307641,0.9999966669092206,0.9999975585904904,0.9999942018895415,0.99994639652196,0.9999184473464494,0.9999946739038369,0.9999998557811381,0.9999980461886855,0.9999788141196301,0.9999895350771826,0.9999763382919791,0.9999794661188979,0.9997220401016007,0.9999174493103838,0.9999223425814182,0.9999684668151708,0.9998676697250617,0.9998642086525211
